,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Visibility (km),Autumn,Spring,Summer,Winter,coastal,inland,mountain,Weather Type Enc
7131,33.0,77.0,6.5,96.0,1,1001.42,2,4.5,False,False,True,False,False,False,True,1
7132,17.0,78.0,10.5,47.0,1,1017.47,3,8.0,True,False,False,False,False,False,True,0
7133,32.0,33.0,6.5,5.0,0,1011.0,11,7.5,False,True,False,False,False,False,True,3
7134,0.0,92.0,6.0,83.0,3,993.9,1,4.5,False,False,False,True,False,False,True,2
7135,25.0,60.0,7.0,93.0,3,1012.08,2,3.0,True,False,False,False,True,False,False,1
7136,34.0,61.0,14.0,64.0,3,992.2,0,4.0,False,False,True,False,False,True,False,1
7137,20.0,70.0,9.5,56.0,1,1004.39,1,4.0,False,False,False,True,True,False,False,1
7138,28.0,53.0,15.0,27.0,3,1006.42,3,5.5,True,False,False,False,False,True,False,0
7166,39.0,27.0,2.0,17.0,1,1028.66,7,5.5,False,False,False,True,False,True,False,3
7167,12.0,96.0,17.0,82.0,3,996.6,1,3.0,False,False,False,True,True,False,False,1
7168,13.0,69.0,1.5,32.0,1,1005.33,4,5.0,True,False,False,False,True,False,False,0
7169,31.0,67.0,5.5,54.0,3,993.57,3,4.5,False,False,False,True,True,False,False,1
7170,23.0,62.0,11.0,47.0,1,1017.3,4,7.5,True,False,False,False,True,False,False,0
7171,22.0,55.0,1.0,44.0,3,1013.59,3,6.0,False,True,False,False,False,False,True,0
7172,-9.0,91.0,8.5,99.0,1,997.7,0,4.5,False,False,False,True,False,False,True,2
7173,25.0,74.0,5.0,14.0,3,1019.75,3,8.5,False,False,True,False,False,False,True,0
7174,-8.0,93.0,4.5,54.0,3,996.23,1,2.0,False,False,False,True,False,False,True,2
7175,19.0,82.0,9.0,69.0,3,1001.62,2,2.0,False,False,True,False,False,False,True,1
7176,-10.0,43.0,10.0,78.0,2,1169.09,11,8.5,True,False,False,False,True,False,False,0
7177,19.0,88.0,19.0,65.0,3,1010.98,0,4.5,False,False,True,False,False,True,False,1
7178,27.0,34.0,4.0,19.0,0,1022.36,11,7.0,True,False,False,False,False,False,True,3
7179,10.0,60.0,11.5,26.0,3,1010.84,3,5.5,False,False,False,True,False,False,True,0
7180,30.0,96.0,20.5,81.0,3,1003.76,0,2.5,True,False,False,False,True,False,False,1
7181,1.0,65.0,4.5,73.0,3,983.23,1,2.0,False,False,False,True,False,True,False,2
7182,34.0,20.0,6.5,15.0,1,1027.48,7,9.5,True,False,False,False,True,False,False,3
7183,14.0,84.0,11.5,94.0,3,1006.88,2,4.0,False,True,False,False,True,False,False,1
7184,31.0,56.0,10.5,17.0,3,1016.34,4,8.5,False,True,False,False,False,True,False,0
7185,50.0,77.0,9.0,76.0,0,1019.37,11,1.0,False,False,False,True,True,False,False,3
7186,22.0,51.0,11.0,29.0,1,1002.25,1,6.0,True,False,False,False,True,False,False,0
7187,-6.0,86.0,11.0,95.0,3,988.28,0,2.0,False,False,False,True,False,False,True,2
7188,38.0,20.0,8.0,0.0,0,1014.75,8,9.5,True,False,False,False,False,True,False,3
7189,-6.0,23.0,11.0,40.0,1,1081.12,11,14.5,True,False,False,False,False,True,False,3
7190,30.0,65.0,16.5,73.0,3,994.36,1,3.0,False,False,False,True,False,True,False,1
7191,23.0,59.0,10.5,29.0,3,1013.49,3,7.0,True,False,False,False,False,False,True,0
7192,52.0,78.0,20.5,104.0,0,1015.76,12,8.0,False,False,False,True,True,False,False,3
7193,30.0,78.0,11.0,49.0,1,1015.31,1,8.0,False,True,False,False,True,False,False,0
7194,44.0,45.0,2.5,9.0,0,1020.44,7,5.5,True,False,False,False,False,False,True,3
7195,43.0,31.0,5.0,0.0,0,1011.31,5,7.5,False,True,False,False,False,True,False,3
7196,3.0,65.0,16.0,63.0,1,996.43,1,4.5,False,False,False,True,False,True,False,2
7197,25.0,81.0,12.0,57.0,1,1012.75,0,3.0,False,True,False,False,False,False,True,1
7198,12.0,55.0,11.5,27.0,3,1002.75,2,5.5,False,False,True,False,False,False,True,0
7199,24.0,88.0,11.0,107.0,3,1004.99,10,5.5,False,False,True,False,False,True,False,1
7200,2.0,60.0,6.5,76.0,3,981.66,1,3.5,False,False,False,True,False,False,True,2
7201,-10.0,88.0,13.5,61.0,3,987.5,1,4.0,False,False,False,True,False,True,False,2
7202,11.0,63.0,12.0,52.0,3,998.21,1,3.5,True,False,False,False,True,False,False,1
7203,23.0,43.0,6.5,4.0,1,1022.54,7,9.5,True,False,False,False,True,False,False,3
7204,8.0,74.0,0.5,59.0,1,936.62,5,11.5,True,False,False,False,False,False,True,1
7205,18.0,51.0,9.0,17.0,3,1012.81,4,8.5,True,False,False,False,False,True,False,0
7206,32.0,74.0,10.0,79.0,0,1010.0,10,3.0,False,True,False,False,False,False,True,3
7207,71.0,91.0,5.5,80.0,0,1024.69,7,4.0,False,False,True,False,True,False,False,3
7208,34.0,60.0,7.5,18.0,1,1025.96,11,7.5,False,False,True,False,False,False,True,3
7209,-7.0,82.0,4.5,90.0,3,999.26,0,2.5,False,False,False,True,False,True,False,2
7210,17.0,61.0,10.0,23.0,3,1009.33,4,7.0,False,True,False,False,False,False,True,0
7211,34.0,28.0,4.5,13.0,0,1015.29,11,5.0,False,False,False,True,True,False,False,3
7212,29.0,33.0,5.5,5.0,0,1011.21,5,5.5,True,False,False,False,False,False,True,3
7213,11.0,93.0,9.0,70.0,1,995.55,3,3.0,False,False,False,True,False,False,True,1
7214,33.0,44.0,1.5,11.0,0,1011.95,7,8.5,False,False,True,False,False,True,False,3
7215,34.0,56.0,13.0,49.0,3,1018.33,3,6.0,False,True,False,False,False,True,False,0
7216,-2.0,82.0,17.5,52.0,3,990.33,0,4.5,False,False,False,True,False,True,False,2
7217,16.0,69.0,4.5,31.0,1,1041.6,0,11.0,False,True,False,False,False,True,False,2
7218,26.0,37.0,5.0,15.0,1,1028.45,7,6.5,False,True,False,False,True,False,False,3
7219,44.0,36.0,2.0,14.0,1,1028.47,8,9.5,False,True,False,False,False,False,True,3
7220,-8.0,67.0,6.0,60.0,3,998.86,0,4.5,False,False,False,True,False,True,False,2
7221,49.0,79.0,13.0,77.0,3,973.61,5,5.0,False,False,False,True,True,False,False,0
7222,-9.0,84.0,12.0,76.0,3,981.36,0,4.5,False,False,False,True,False,True,False,2
7223,24.0,21.0,0.5,6.0,0,1024.3,7,7.0,False,True,False,False,True,False,False,3
7224,40.0,45.0,9.5,16.0,0,1029.31,11,6.0,False,True,False,False,False,True,False,3
7225,34.0,72.0,11.0,31.0,1,1014.53,2,9.0,False,True,False,False,True,False,False,0
7226,-9.0,87.0,17.0,98.0,1,994.9,0,3.0,False,False,False,True,False,True,False,2
7227,61.0,89.0,0.5,88.0,0,1020.29,9,11.5,False,True,False,False,False,False,True,3
7228,-2.0,74.0,17.5,53.0,3,985.71,0,5.0,False,False,False,True,False,False,True,2
7229,24.0,61.0,5.5,3.0,0,1018.27,9,5.5,False,True,False,False,False,True,False,3
7230,27.0,52.0,9.0,18.0,1,1000.71,4,6.0,False,False,True,False,True,False,False,0
7231,24.0,39.0,5.0,6.0,0,1026.01,11,9.5,False,True,False,False,False,False,True,3
7232,-2.0,71.0,14.0,54.0,3,995.04,1,2.0,False,False,False,True,False,False,True,2
7233,91.0,100.0,3.0,91.0,0,1017.22,2,7.5,False,False,True,False,False,False,True,3
7234,25.0,78.0,13.0,50.0,3,1019.76,0,2.5,False,False,False,True,False,False,True,1
7235,43.0,73.0,18.0,79.0,0,1023.35,11,8.5,False,False,True,False,True,False,False,3
7236,-20.0,23.0,7.5,86.0,1,1008.19,11,18.0,False,True,False,False,False,True,False,0
7237,18.0,88.0,18.5,89.0,3,1017.99,2,1.5,True,False,False,False,True,False,False,1
7238,14.0,67.0,0.5,16.0,1,1015.74,1,8.0,False,False,True,False,True,False,False,0
7239,24.0,58.0,10.0,17.0,1,1009.9,4,6.5,True,False,False,False,False,True,False,0
7240,24.0,39.0,7.0,5.0,0,1025.54,6,6.5,False,True,False,False,False,True,False,3
7241,18.0,75.0,13.5,106.0,3,1006.87,14,5.0,False,False,False,True,True,False,False,1
7242,18.0,69.0,9.0,30.0,1,1011.01,1,8.0,False,True,False,False,False,True,False,0
7243,32.0,65.0,8.5,18.0,0,1022.0,9,6.0,False,False,False,True,False,False,True,3
7244,30.0,75.0,7.0,76.0,3,1006.07,3,3.5,True,False,False,False,True,False,False,1
7245,1.0,73.0,5.5,78.0,3,982.35,1,1.5,False,False,False,True,False,False,True,2
7246,30.0,61.0,1.5,11.0,0,1020.86,7,7.0,True,False,False,False,False,False,True,3
7247,48.0,37.0,13.5,92.0,1,947.17,4,17.0,True,False,False,False,False,False,True,1
7248,40.0,22.0,5.0,18.0,1,1029.8,7,6.5,False,True,False,False,True,False,False,3
7249,1.0,76.0,11.5,51.0,1,1121.62,4,10.5,True,False,False,False,False,False,True,0
7250,13.0,67.0,10.5,66.0,3,990.65,3,2.0,False,True,False,False,True,False,False,1
7251,21.0,60.0,15.5,72.0,1,1014.27,0,4.5,True,False,False,False,True,False,False,1
7252,30.0,52.0,6.5,19.0,0,1022.13,9,5.5,False,False,True,False,False,True,False,3
7253,31.0,79.0,18.0,88.0,3,1007.58,0,4.5,True,False,False,False,True,False,False,1
7254,13.0,88.0,8.0,70.0,3,994.47,1,2.5,False,False,False,True,False,True,False,1
7255,28.0,96.0,9.5,78.0,3,1017.57,3,3.0,False,True,False,False,False,False,True,1
7256,16.0,71.0,0.5,29.0,1,1004.34,4,7.5,False,False,True,False,False,True,False,0
7257,-4.0,94.0,14.5,85.0,1,983.97,0,2.5,False,False,False,True,False,False,True,2
7258,27.0,40.0,2.0,35.0,1,876.81,14,8.0,False,False,False,True,False,True,False,0
7259,-7.0,89.0,11.5,96.0,3,998.5,1,4.0,False,False,False,True,False,True,False,2
7260,36.0,70.0,0.5,70.0,0,1025.87,2,2.0,False,True,False,False,False,True,False,3
7261,15.0,91.0,19.5,93.0,3,999.17,2,2.0,False,True,False,False,False,False,True,1
7262,36.0,104.0,18.0,73.0,0,1012.73,9,7.0,False,False,True,False,False,True,False,3
7263,-6.0,90.0,13.5,94.0,3,988.68,0,3.5,False,False,False,True,False,True,False,2
7264,-3.0,78.0,0.0,96.0,3,982.96,1,1.0,False,False,False,True,False,False,True,2
7265,-3.0,79.0,12.5,55.0,3,995.35,0,5.0,False,False,False,True,False,True,False,2
7266,30.0,92.0,9.0,52.0,3,1016.07,3,4.0,True,False,False,False,False,True,False,1
7267,16.0,77.0,2.5,45.0,3,1007.66,4,5.5,False,False,True,False,True,False,False,0
7268,14.0,71.0,5.5,32.0,1,1011.82,1,6.0,False,False,False,True,False,True,False,0
7269,17.0,66.0,18.0,63.0,1,992.22,1,2.5,False,False,False,True,False,True,False,1
7270,11.0,95.0,5.5,65.0,1,997.77,2,4.0,True,False,False,False,True,False,False,1
7271,-3.0,89.0,13.0,88.0,3,990.17,0,3.5,False,False,False,True,False,False,True,2
7272,33.0,69.0,5.0,0.0,0,1018.36,11,7.0,False,False,False,True,False,False,True,3
7273,-11.0,72.0,18.5,93.0,3,980.92,11,3.5,False,False,False,True,False,True,False,2
7274,21.0,34.0,8.0,9.0,1,1028.63,11,6.0,False,False,True,False,True,False,False,3
7275,26.0,73.0,2.5,34.0,3,1001.41,3,8.0,False,False,False,True,False,True,False,0
7276,5.0,28.0,0.5,19.0,2,808.04,13,13.5,True,False,False,False,True,False,False,2
7277,20.0,75.0,19.5,54.0,1,1001.83,2,3.5,False,False,True,False,False,False,True,1
7278,-6.0,82.0,1.0,71.0,3,996.88,1,2.5,False,False,False,True,False,False,True,2
7279,26.0,79.0,9.0,76.0,3,1019.71,4,1.5,False,False,False,True,False,False,True,1
7280,18.0,71.0,12.5,66.0,1,1015.11,0,4.0,False,True,False,False,False,True,False,1
7281,1.0,108.0,13.0,84.0,3,991.22,7,6.0,False,False,False,True,False,True,False,2
7282,4.0,88.0,18.0,63.0,3,997.77,1,4.0,False,False,False,True,False,False,True,2
7283,55.0,105.0,30.5,96.0,3,997.39,10,3.5,False,True,False,False,False,True,False,1
7284,33.0,67.0,19.5,65.0,3,995.78,2,4.0,False,True,False,False,True,False,False,1
7285,32.0,28.0,1.5,14.0,0,1019.18,5,6.5,False,False,True,False,False,False,True,3
7286,31.0,57.0,1.5,89.0,1,1008.97,2,13.0,False,False,False,True,True,False,False,3
7287,-9.0,59.0,0.5,10.0,2,800.83,4,15.5,True,False,False,False,False,False,True,3
7288,4.0,64.0,0.5,63.0,3,985.7,1,3.5,False,False,False,True,False,False,True,2
7289,-10.0,94.0,5.0,62.0,3,993.38,1,3.5,False,False,False,True,False,False,True,2
7290,24.0,70.0,14.0,50.0,3,994.7,3,3.0,True,False,False,False,False,True,False,1
7291,81.0,76.0,6.5,80.0,0,1029.69,1,8.0,False,False,True,False,True,False,False,3
7292,24.0,25.0,3.0,91.0,2,1088.91,13,4.5,False,True,False,False,False,True,False,0
7293,19.0,33.0,14.0,18.0,2,1091.81,6,10.5,False,False,False,True,False,False,True,0
7294,4.0,83.0,8.0,97.0,1,992.85,1,5.0,False,False,False,True,False,False,True,2
7295,30.0,85.0,15.5,80.0,1,1016.63,1,5.0,False,False,True,False,False,True,False,1
7296,23.0,85.0,18.5,91.0,3,992.84,3,4.5,True,False,False,False,True,False,False,1
7297,22.0,61.0,14.5,21.0,1,1014.47,1,5.5,False,False,True,False,False,True,False,0
7298,17.0,71.0,10.5,75.0,3,1012.6,0,2.0,False,False,True,False,False,False,True,1
7299,-9.0,69.0,9.0,96.0,3,998.52,0,3.5,False,False,False,True,False,False,True,2
7300,23.0,24.0,1.0,5.0,0,1020.31,8,9.5,False,False,False,True,False,False,True,3
7301,11.0,60.0,6.5,48.0,1,1015.41,4,6.5,True,False,False,False,False,False,True,0
7302,38.0,42.0,11.0,75.0,1,949.89,11,19.0,False,False,False,True,False,False,True,2
7303,88.0,93.0,6.5,108.0,1,1014.75,1,8.5,True,False,False,False,False,False,True,3
7304,17.0,73.0,14.5,34.0,3,1012.91,2,5.5,True,False,False,False,False,False,True,0
7305,19.0,73.0,4.0,36.0,1,1013.63,4,9.0,False,False,True,False,False,False,True,0
7306,24.0,67.0,1.0,16.0,0,1016.84,8,6.0,False,False,False,True,True,False,False,3
7307,14.0,79.0,11.5,37.0,1,1001.77,4,5.0,True,False,False,False,False,True,False,0
7308,-1.0,98.0,8.5,75.0,3,981.52,0,3.0,False,False,False,True,False,False,True,2
7309,31.0,36.0,5.5,19.0,1,1015.03,9,8.5,True,False,False,False,False,False,True,3
7310,30.0,71.0,3.5,35.0,1,1009.33,1,7.5,False,False,False,True,True,False,False,0
7311,-6.0,90.0,20.0,95.0,3,989.07,1,5.0,False,False,False,True,False,False,True,2
7312,20.0,78.0,1.5,59.0,1,930.74,9,16.5,False,False,False,True,True,False,False,1
7313,18.0,68.0,6.5,68.0,3,1003.8,3,3.5,True,False,False,False,True,False,False,1
7314,21.0,66.0,0.0,5.0,0,1012.22,10,8.5,False,True,False,False,True,False,False,3
7315,0.0,95.0,1.5,96.0,3,987.35,1,3.5,False,False,False,True,False,True,False,2
7316,28.0,75.0,10.5,39.0,1,1016.35,2,8.0,False,False,True,False,False,True,False,0
7317,24.0,62.0,9.5,20.0,1,1019.57,4,7.5,False,True,False,False,True,False,False,0
7318,40.0,61.0,12.5,51.0,2,893.93,10,9.0,False,False,True,False,True,False,False,3
7319,2.0,80.0,8.0,77.0,3,990.94,0,4.0,False,False,False,True,False,False,True,2
7320,22.0,69.0,8.5,8.0,1,1027.53,8,7.0,False,False,False,True,True,False,False,3
7321,33.0,50.0,5.0,13.0,3,1009.4,1,7.5,False,True,False,False,False,False,True,0
7322,22.0,42.0,3.5,11.0,0,1023.98,7,7.0,False,True,False,False,True,False,False,3
7323,1.0,84.0,16.0,50.0,3,995.04,1,5.0,False,False,False,True,False,False,True,2
7324,-1.0,60.0,15.0,57.0,3,987.44,0,2.5,False,False,False,True,False,False,True,2
7325,60.0,96.0,16.5,86.0,0,1015.03,10,11.0,False,False,False,True,True,False,False,3
7326,33.0,52.0,5.5,33.0,1,1014.33,4,6.5,True,False,False,False,False,False,True,0
7327,20.0,64.0,4.0,8.0,1,1016.38,11,6.5,True,False,False,False,True,False,False,3
7328,25.0,58.0,3.0,9.0,0,1024.92,5,9.5,False,False,True,False,True,False,False,3
7329,44.0,92.0,19.5,80.0,1,1019.33,9,6.0,False,False,True,False,True,False,False,0
7330,-6.0,85.0,17.0,59.0,3,987.18,1,2.5,False,False,False,True,False,True,False,2
7331,0.0,93.0,19.0,84.0,3,987.89,0,4.5,False,False,False,True,False,True,False,2
7332,32.0,85.0,6.0,83.0,1,996.38,0,3.5,True,False,False,False,False,False,True,1
7333,24.0,60.0,6.0,7.0,0,1028.33,6,5.0,False,False,True,False,False,False,True,3
7334,27.0,24.0,13.0,10.0,2,814.44,5,1.0,False,True,False,False,False,True,False,2
7335,14.0,75.0,12.5,33.0,1,834.55,4,10.5,False,False,False,True,False,True,False,3
7336,25.0,21.0,0.0,11.0,0,1017.95,8,6.5,True,False,False,False,True,False,False,3
7337,27.0,40.0,5.5,7.0,0,1025.16,11,6.0,False,False,True,False,True,False,False,3
7338,29.0,48.0,8.5,2.0,0,1010.31,8,8.0,True,False,False,False,False,True,False,3
7339,-2.0,94.0,13.0,71.0,3,987.43,1,4.5,False,False,False,True,False,False,True,2
7340,25.0,31.0,0.5,11.0,1,1023.32,5,7.5,True,False,False,False,False,False,True,3
7341,23.0,71.0,13.0,46.0,1,1016.86,2,7.0,False,True,False,False,False,False,True,0
7342,34.0,38.0,6.5,0.0,0,1029.74,9,6.5,True,False,False,False,False,False,True,3
7343,14.0,85.0,14.5,50.0,1,1012.6,2,5.0,False,False,True,False,False,True,False,1
7344,29.0,45.0,4.0,7.0,0,1011.22,7,6.5,False,False,True,False,True,False,False,3
7345,33.0,59.0,2.5,76.0,3,1060.62,10,18.0,False,True,False,False,False,False,True,3
7346,-4.0,83.0,3.5,62.0,3,999.56,1,3.5,False,False,False,True,False,False,True,2
7347,38.0,29.0,4.0,95.0,1,1116.14,3,11.5,True,False,False,False,False,False,True,0
7348,35.0,49.0,3.0,6.0,1,1015.29,5,10.0,True,False,False,False,True,False,False,3
7349,-8.0,65.0,2.5,79.0,2,800.12,14,17.0,False,False,False,True,True,False,False,0
7350,32.0,44.0,5.0,8.0,0,1028.65,9,5.5,True,False,False,False,False,True,False,3
7351,39.0,50.0,9.5,15.0,1,1017.56,8,6.0,False,True,False,False,False,True,False,3
7352,16.0,95.0,11.5,82.0,3,996.01,1,3.0,True,False,False,False,False,True,False,1
7353,32.0,33.0,14.0,88.0,3,902.67,4,19.5,False,False,True,False,False,False,True,0
7354,-21.0,81.0,36.5,92.0,1,990.74,9,1.5,False,False,False,True,False,True,False,2
7355,-13.0,35.0,1.0,20.0,2,853.67,13,3.0,False,False,True,False,False,False,True,0
7356,2.0,38.0,6.0,86.0,1,818.04,10,12.0,False,False,True,False,False,True,False,0
7357,35.0,63.0,8.0,3.0,0,1029.83,10,5.0,False,True,False,False,False,False,True,3
7358,42.0,57.0,7.0,19.0,1,1015.62,10,9.0,False,True,False,False,False,True,False,3
7359,27.0,37.0,6.5,4.0,0,1014.6,10,6.5,False,False,False,True,False,False,True,3
7360,-3.0,86.0,13.5,91.0,3,995.54,1,2.5,False,False,False,True,False,True,False,2
7361,34.0,77.0,18.5,98.0,1,1006.36,1,4.5,False,False,False,True,False,True,False,1
7362,25.0,109.0,16.5,89.0,0,1024.87,9,10.5,False,True,False,False,True,False,False,3
7363,-13.0,108.0,6.0,81.0,1,993.64,12,1.5,False,False,False,True,False,True,False,2
7364,4.0,67.0,14.5,94.0,3,984.65,1,4.0,False,False,False,True,False,True,False,2
7365,3.0,96.0,4.0,56.0,3,997.36,1,3.5,False,False,False,True,False,True,False,2
7366,36.0,54.0,5.0,7.0,1,1022.82,7,10.0,False,True,False,False,False,False,True,3
7367,27.0,69.0,14.0,13.0,1,1000.76,2,8.0,False,True,False,False,True,False,False,0
7368,10.0,75.0,6.5,90.0,1,995.21,3,3.0,False,True,False,False,False,True,False,1
7369,20.0,75.0,14.5,82.0,1,993.42,1,4.0,True,False,False,False,False,True,False,1
7370,32.0,92.0,19.0,52.0,1,1009.28,0,4.5,False,False,True,False,False,False,True,1
7371,20.0,52.0,12.0,11.0,3,1013.17,2,6.5,True,False,False,False,False,False,True,0
7372,40.0,51.0,2.0,12.0,1,1025.15,8,8.0,False,True,False,False,False,False,True,3
7373,24.0,92.0,7.0,98.0,3,1009.65,2,3.0,True,False,False,False,False,False,True,1
7374,45.0,102.0,9.0,86.0,1,1011.5,7,8.5,False,True,False,False,False,False,True,3
7375,4.0,81.0,8.0,53.0,3,999.81,1,1.5,False,False,False,True,False,False,True,2
7376,24.0,66.0,0.0,17.0,0,1016.07,8,8.5,True,False,False,False,True,False,False,3
7377,4.0,98.0,9.5,71.0,3,981.89,13,3.5,False,False,False,True,False,True,False,2
7378,-10.0,93.0,20.0,61.0,3,992.59,0,2.0,False,False,False,True,False,False,True,2
7379,47.0,20.0,14.5,67.0,2,809.08,13,5.0,False,False,True,False,True,False,False,3
7380,38.0,61.0,9.0,19.0,0,1022.19,8,6.5,True,False,False,False,True,False,False,3
7381,45.0,64.0,11.5,85.0,1,971.21,12,19.5,False,False,True,False,False,False,True,0
7382,13.0,70.0,8.0,34.0,1,1011.78,1,6.0,False,True,False,False,False,False,True,0
7383,18.0,89.0,6.5,92.0,3,1013.9,1,3.5,False,False,False,True,True,False,False,1
7384,25.0,73.0,13.5,33.0,3,1006.56,2,8.5,False,False,True,False,True,False,False,0
7385,13.0,59.0,5.0,24.0,3,1007.69,1,7.5,False,False,True,False,False,True,False,0
7386,1.0,72.0,16.0,68.0,1,998.3,0,4.0,False,False,False,True,False,False,True,2
7387,18.0,76.0,14.5,47.0,3,1012.41,3,8.0,True,False,False,False,True,False,False,0
7388,-10.0,90.0,11.5,99.0,1,988.71,1,2.0,False,False,False,True,False,False,True,2
7389,26.0,57.0,6.0,3.0,0,1017.63,6,8.5,False,True,False,False,True,False,False,3
7390,51.0,70.0,19.0,106.0,1,1024.17,7,5.5,False,True,False,False,False,False,True,3
7391,-3.0,93.0,2.5,64.0,3,986.5,0,2.5,False,False,False,True,False,True,False,2
7392,28.0,79.0,18.5,92.0,3,990.58,2,1.5,True,False,False,False,False,True,False,1
7393,12.0,50.0,6.0,30.0,3,1009.15,3,8.0,False,False,True,False,False,True,False,0
7394,11.0,50.0,10.0,93.0,1,985.63,5,11.5,False,False,True,False,False,True,False,2
7395,44.0,26.0,9.0,12.0,0,1029.74,5,8.0,False,False,False,True,False,False,True,3
7396,21.0,76.0,8.5,34.0,3,1012.73,3,8.5,True,False,False,False,False,False,True,0
7397,37.0,64.0,12.0,71.0,1,1197.04,1,1.0,False,False,False,True,False,False,True,1
7398,17.0,89.0,2.5,71.0,1,1014.11,12,9.5,False,False,False,True,False,True,False,0
7399,16.0,88.0,5.5,97.0,1,1016.96,1,3.0,True,False,False,False,False,False,True,1
7400,8.0,27.0,5.0,66.0,3,1035.43,9,10.0,False,False,True,False,False,True,False,0
7401,28.0,77.0,15.0,50.0,3,1014.51,1,2.0,False,False,True,False,False,True,False,1
7402,9.0,71.0,6.5,71.0,1,1194.98,7,18.5,False,True,False,False,False,True,False,3
7403,11.0,69.0,2.0,14.0,1,1009.02,4,6.0,False,True,False,False,False,True,False,0
7404,21.0,43.0,5.0,10.0,0,1020.95,10,8.0,False,False,False,True,True,False,False,3
7405,16.0,94.0,17.0,90.0,3,1010.41,0,4.5,True,False,False,False,True,False,False,1
7406,36.0,50.0,6.0,0.0,0,1010.34,8,6.5,True,False,False,False,False,False,True,3
7407,-3.0,87.0,15.5,61.0,3,997.25,0,4.0,False,False,False,True,False,False,True,2
7408,36.0,59.0,3.5,66.0,3,1194.14,4,5.5,False,True,False,False,False,False,True,0
7409,53.0,75.0,6.5,104.0,0,1014.2,1,5.5,False,False,False,True,False,False,True,3
7410,44.0,50.0,4.5,12.0,0,1011.45,9,9.0,False,True,False,False,False,False,True,3
7411,37.0,62.0,7.5,19.0,0,1010.28,7,9.0,False,True,False,False,True,False,False,3
7412,41.0,48.0,0.5,19.0,0,1029.0,10,8.0,False,False,True,False,True,False,False,3
7413,-4.0,30.0,10.0,38.0,3,1152.58,3,19.5,False,False,False,True,False,False,True,2
7414,12.0,52.0,10.5,37.0,3,1017.68,4,6.0,True,False,False,False,False,False,True,0
7415,31.0,24.0,7.0,19.0,1,1019.73,8,5.0,False,True,False,False,False,False,True,3
7416,26.0,26.0,5.0,99.0,2,803.81,1,12.0,False,True,False,False,False,True,False,3
7417,-1.0,79.0,8.5,61.0,1,998.19,0,2.5,False,False,False,True,False,True,False,2
7418,3.0,68.0,11.0,95.0,3,983.81,1,2.5,False,False,False,True,False,False,True,2
7419,37.0,74.0,12.5,86.0,2,1034.92,3,6.0,True,False,False,False,True,False,False,2
7420,65.0,76.0,7.5,85.0,1,1018.49,1,8.5,False,True,False,False,True,False,False,3
7421,-3.0,83.0,2.0,86.0,3,988.23,1,3.0,False,False,False,True,False,False,True,2
7422,34.0,69.0,1.0,24.0,1,1016.93,3,8.0,False,False,False,True,False,True,False,0
7423,36.0,26.0,7.5,11.0,0,1029.54,8,6.5,False,False,False,True,False,False,True,3
7424,15.0,54.0,12.0,47.0,1,1005.36,3,7.5,False,True,False,False,False,False,True,0
7425,21.0,61.0,9.5,35.0,1,1016.75,3,8.5,False,True,False,False,False,False,True,0
7426,-8.0,96.0,13.5,61.0,3,995.13,1,2.0,False,False,False,True,False,False,True,2
7427,55.0,99.0,1.5,85.0,0,1023.05,2,3.5,True,False,False,False,False,True,False,3
7428,19.0,92.0,15.5,92.0,3,994.48,7,5.0,False,False,True,False,True,False,False,1
7429,-7.0,75.0,6.5,101.0,3,988.6,0,1.5,False,False,False,True,False,True,False,2
7430,4.0,107.0,29.5,88.0,3,983.76,12,6.5,False,False,False,True,False,False,True,2
7431,15.0,96.0,6.0,70.0,3,1004.2,1,3.0,False,False,True,False,True,False,False,1
7432,29.0,80.0,16.0,65.0,3,1000.21,0,1.5,False,False,False,True,False,False,True,1
7433,28.0,75.0,15.0,27.0,1,1018.41,3,6.5,False,True,False,False,True,False,False,0
7434,-5.0,21.0,11.0,25.0,1,1165.61,1,5.0,False,True,False,False,False,True,False,2
7435,15.0,77.0,8.5,60.0,1,1006.96,1,1.5,False,True,False,False,False,True,False,1
7436,25.0,62.0,9.0,82.0,3,991.19,0,1.5,False,False,True,False,True,False,False,1
7437,36.0,72.0,8.0,65.0,3,1056.96,7,11.0,True,False,False,False,True,False,False,1
7438,-7.0,103.0,21.5,79.0,3,980.99,13,5.0,False,False,False,True,False,True,False,2
7439,-2.0,83.0,16.0,82.0,3,985.14,1,3.0,False,False,False,True,False,True,False,2
7440,28.0,57.0,5.0,21.0,1,1009.21,3,8.5,False,True,False,False,False,True,False,0
7441,10.0,75.0,12.5,56.0,1,1018.41,2,3.5,False,False,False,True,True,False,False,1
7442,-2.0,89.0,11.0,97.0,3,994.87,0,2.0,False,False,False,True,False,True,False,2
7443,1.0,80.0,16.0,72.0,3,982.57,0,1.5,False,False,False,True,False,False,True,2
7444,37.0,62.0,1.5,2.0,0,1023.09,7,8.0,True,False,False,False,True,False,False,3
7445,28.0,63.0,10.0,39.0,3,1015.58,2,5.5,True,False,False,False,False,False,True,0
7446,43.0,53.0,7.0,14.0,2,1108.05,14,17.5,False,False,False,True,False,False,True,2
7447,0.0,84.0,34.0,94.0,3,982.12,10,3.0,False,False,False,True,False,True,False,2
